-23860065935.1	0.798	298.308169822	5.6670539682e+28
-23917847103.1	0.8	74.53559925	2.27067063471e+29
-23979664963.4	0.802	297.976900236	5.68622285193e+28
-24037431530.3	0.804	74.4529196913	2.27827719961e+29
-24099263988.6	0.806	297.646731824	5.70508726427e+28
-24157015909.6	0.808	74.3705146636	2.28576235385e+29
-24218863010.9	0.81	297.317658499	5.7236490978e+28
-24276600241.1	0.812	74.2883826511	2.2931268569e+29
-24338462030.2	0.814	296.98967422	5.7419102571e+28
-24396184524.7	0.816	74.2065221494	2.30037147286e+29
-24458061046.5	0.818	296.662772993	5.75987265783e+28
-24515768760.5	0.82	74.1249316661	2.30749697007e+29
-24577660059.8	0.822	296.336948872	5.77753822586e+28
-24635352948.4	0.824	74.0436097199	2.31450412082e+29
-24697259070.1	0.826	296.012195954	5.79490889648e+28
-24754937088.5	0.828	73.9625548409	2.32139370096e+29
-24816858077.4	0.83	295.688508382	5.81198661355e+28
-24874521180.7	0.832	73.8817655707	2.32816648965e+29
-24936457081.7	0.834	295.365880344	5.82877332873e+28
-24994105225.1	0.836	73.8012404617	2.33482326898e+29
-25056056083.0	0.838	295.044306073	5.84527100073e+28
-25113689221.7	0.84	73.7209780774	2.34136482375e+29
-25175655081.4	0.842	294.723779845	5.86148159458e+28
-25233273170.4	0.844	73.6409769925	2.34779194113e+29
-25295254076.7	0.846	294.404295979	5.87740708095e+28
-25352857071.3	0.848	73.5612357921	2.35410541041e+29
-25414853069.1	0.85	294.085848838	5.89304943544e+28
-25472440924.3	0.852	73.4817530722	2.36030602272e+29
-25534452058.5	0.854	293.768432826	5.90841063796e+28
-25592024729.5	0.856	73.4025274393	2.36639457079e+29
-25654051044.9	0.858	293.452042392	5.92349267208e+28
-25711608486.8	0.86	73.3235575107	2.37237184868e+29
-25773650028.3	0.862	293.136672024	5.93829752443e+28
-25831192196.3	0.864	73.2448419136	2.37823865158e+29
-25893249008.7	0.866	292.822316253	5.9528271841e+28
-25950775857.9	0.868	73.166379286	2.38399577553e+29
-26012847986.1	0.87	292.508969651	5.96708364211e+28
-26070359471.7	0.872	73.0881682756	2.38964401723e+29
-26132446960.5	0.874	292.196626829	5.98106889083e+28
-26189943037.6	0.876	73.0102075406	2.39518417383e+29
-26252045931.9	0.878	291.885282439	5.99478492348e+28
-26309526555.7	0.88	72.9324957489	2.4006170427e+29
-26371644900.4	0.882	291.574931174	6.0082337336e+28
-26429110026.0	0.884	72.8550315787	2.40594342127e+29
-26491243865.9	0.886	291.265567764	6.02141731459e+28
-26548693448.4	0.888	72.7778137174	2.41116410678e+29
-26610842828.3	0.89	290.957186981	6.03433765924e+28
-26668276823.0	0.892	72.7008408628	2.41627989616e+29
-26730441787.8	0.894	290.649783634	6.04699675924e+28
-26787860149.7	0.896	72.6241117218	2.4212915858e+29
-26850040744.3	0.898	290.34335257	6.05939660479e+28
-26907443428.6	0.9	72.547625011	2.42619997143e+29
-26969639697.8	0.902	290.037888674	6.07153918418e+28
-27027026659.6	0.904	72.4713794566	2.43100584791e+29
-27089238648.3	0.906	289.73338687	6.08342648334e+28
-27146609842.8	0.908	72.3953737938	2.43571000909e+29
-27208837595.8	0.91	289.429842117	6.09506048551e+28
-27266192978.1	0.912	72.3196067675	2.44031324766e+29
-27328436540.3	0.914	289.127249413	6.10644317084e+28
-27385776065.6	0.916	72.2440771315	2.44481635502e+29
-27448035481.9	0.918	288.825603792	6.11757651602e+28
-27505359105.2	0.92	72.1687836487	2.4492201211e+29
-27567634420.4	0.922	288.524900323	6.12846249398e+28
-27624942097.0	0.924	72.0937250911	2.45352533427e+29
-27687233356.0	0.926	288.225134111	6.1391030735e+28
-27744525041.0	0.928	72.0189002395	2.45773278116e+29
-27806832288.5	0.93	287.926300299	6.14950021895e+28
-27864107937.1	0.932	71.9443078836	2.46184324659e+29
-27926431218.1	0.934	287.628394063	6.15965588994e+28
-27983690785.3	0.936	71.869946822	2.46585751341e+29
-28046030144.7	0.938	287.331410614	6.16957204106e+28
-28103273585.8	0.94	71.7958158618	2.46977636241e+29
-28165629068.3	0.942	287.035345197	6.17925062157e+28
-28222856338.3	0.944	71.7219138187	2.47360057219e+29
-28285227988.9	0.946	286.740193093	6.18869357516e+28
-28342439043.1	0.948	71.6482395169	2.47733091907e+29
-28404826906.5	0.95	286.445949616	6.19790283969e+28
-28462021699.9	0.952	71.5747917892	2.48096817698e+29
-28524425821.1	0.954	286.152610113	6.20688034689e+28
-28581604309.0	0.956	71.5015694767	2.48451311738e+29
-28644024732.8	0.958	285.860169965	6.2156280222e+28
-28701186870.1	0.96	71.4285714286	2.48796650913e+29
-28763623641.4	0.962	285.568624585	6.22414778451e+28
-28820769383.5	0.964	71.3557965025	2.49132911844e+29
-28883222547.1	0.966	285.277969421	6.23244154592e+28
-28940351849.0	0.968	71.283243564	2.49460170877e+29
-29002821449.7	0.97	284.988199952	6.24051121157e+28
-29059934266.6	0.972	71.210911487	2.49778504075e+29
-29122420349.4	0.974	284.699311687	6.24835867941e+28
-29179516636.4	0.976	71.1387991531	2.5008798721e+29
-29242019246.1	0.978	284.41130017	6.25598584004e+28
-29299098958.4	0.98	71.0669054519	2.50388695756e+29
-29361618139.8	0.982	284.124160975	6.2633945765e+28
-29418681232.5	0.984	70.9952292809	2.50680704881e+29
-29481217030.5	0.986	283.837889707	6.27058676414e+28
